codigo,nombre,tipo_estudio,modalidad,tipo_asignatura,prerrequisito,creditos_total,carrera,cohorte,archivo
C0513,CIENCIAS SOCIALES,GENERAL,PRESENCIAL,OBLIGATORIO,U0083,3,Ingeniería Informática,2021,informatica_malla_2021.md
C8274,PROGRAMACIÓN ORIENTADA AOBJETOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0667,3,Ingeniería Informática,2021,informatica_malla_2021.md
C8275,ESTRUCTURAS DISCRETAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0743,ECUACIONES DIFERENCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0741,4,Ingeniería Informática,2021,informatica_malla_2021.md
C0750,PROGRAMACION AVANZADA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0667,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0745,FÍSICA PARA INGENIERÍA 3,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0742,5,Ingeniería Informática,2021,informatica_malla_2021.md
C0503,ESTADÍSTICA Y PROBABILIDADES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,U0137,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8276,ORGANIZACIÓN Y ARQUITECTURADE COMPUTADORES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C8277,ALGORITMOS Y ESTRUCTURA DEDATOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8275,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0679,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,U0136,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0617,ASIGNATURA COMPLEMENTARIAOBLIGATORIA: INGLÉS BÁSICO  INICIAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C8278,ANÁLISIS YDISEÑO DE  ALGORITMOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8279,SISTEMAS OPERATIVOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8280,COMUNICACIÓN DEDATOS Y REDES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8281,INTRODUCTION A MACHINE  LEARNING,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C0492,ACTIVIDAD COMPLEMENTARIA 1,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Informática,2021,informatica_malla_2021.md
C0758,PROYECTOS DE INGENIERÍA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0679,5,Ingeniería Informática,2021,informatica_malla_2021.md
C8282,BASES DE DATOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8277,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8283,IMPLEMENTACIÓN DE LENGUAJESDE PROGRAMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8284,CRIPTOGRAFÍA Y SEGURIDAD INFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0359,SISTEMAS DE INFORMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
,ASIGNATURA ELECTIVA 1,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0773,DESARROLLO PROFESIONAL 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0619,ASIGNATURA COMPLEMENTARIAOBLIGATORIA: INGLÉS BÁSICO ELEMENTAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C8285,HUMAN-CENTERED DESIGN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8286,COMPUTACIÓNPARALELA Y DISTRIBUIDA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8287,INGENIERIA DE SOFTWARE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C1341,ASIGNATURA ELECTIVA 2,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0493,ACTIVIDAD COMPLEMENTARIA 2,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Informática,2021,informatica_malla_2021.md
C0771,PROYECTOS DE INGENIERÍA 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0758,5,Ingeniería Informática,2021,informatica_malla_2021.md
C0795,DESARROLLO PROFESIONAL 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0620,ASIGNATURA COMPLEMENTARIAOBLIGATORIA: INGLÉS PRE  INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C8288,DESARROLLO DE SISTEMAS WEB,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8287,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8289,VISUALIZACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C7974,ASIGNATURA ELECTIVA 3,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0792,DISEÑODE NEGOCIOS EN INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0771,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0772,ÉTICA,GENERAL,PRESENCIAL,OBLIGATORIO,U0006,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0703,TESIS 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2021,informatica_malla_2021.md
C0621,ASIGNATURA COMPLEMENTARIAOBLIGATORIA: INGLÉS INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C8291,DESARROLLO DE SISTEMAS MÓVILES,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C8287,4,Ingeniería Informática,2021,informatica_malla_2021.md
C1346,ASIGNATURA ELECTIVA 4,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0603,ACTIVIDAD COMPLEMENTARIA 3,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Informática,2021,informatica_malla_2021.md
C0793,NORMAS YREGULACIONES EN INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0792,2,Ingeniería Informática,2021,informatica_malla_2021.md
C7774,TRABAJO DE INVESTIGACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0703,5,Ingeniería Informática,2021,informatica_malla_2021.md
C8292,TEMASAVANZADOS DE SEGURIDAD INFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2021,informatica_malla_2021.md
C8293,DERECHO INFORMÁTICO,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C1350,ASIGNATURA ELECTIVA 5,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C1351,ASIGNATURA ELECTIVA 6,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2021,informatica_malla_2021.md
C0604,ACTIVIDAD COMPLEMENTARIA 4,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Informática,2021,informatica_malla_2021.md
C0617/E0219,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLES BASICO INICIAL,GENERAL,OBLIGATORIO,0,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0619/E0221,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLES BASICO ELEMENTAL,GENERAL,OBLIGATORIO,0,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0620/E0222,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLES PRE  INTERMEDIO,GENERAL,OBLIGATORIO,0,,2,Ingeniería Informática,2021,informatica_malla_2021.md
C0621/E0224,ASIGNATURA COMPLEMENTARIA  OBLIGATORIA: INGLES  INTERMEDIO,GENERAL,OBLIGATORIO,0,C0620,2,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE AEROBICOS Y BAILEMODERNO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE AEROBICOS Y BAILEMODERNO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE BASQUETBOL I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE BASQUETBOL II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE FUTSAL I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE FUTSAL II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,KARATE DO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,KARATE DO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE PERSONAL TRAININGI,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE PERSONAL TRAININGII,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE VOLEIBOL I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE VOLEIBOL II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE TAEKWONDO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE TAEKWONDO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE DANZA DE LA COSTAI,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE DANZA DE LA COSTAII,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE DANZAS DE LA SIERRA Y SELVA I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE DANZAS DE LA SIERRA Y SELVA II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE ORATORIA I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE ORATORIA II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE TEATRO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE TEATRO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE MUSICA I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE MUSICA II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE CANTO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE CANTO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE IMPRO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE IMPRO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE BAILE LATINO I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE BAILE LATINO II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DEMARINERANORTEÑA I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE MARINERANORTEÑA II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE KUNG-FU I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE KUNG-FU II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE RONDALLAFEMENINA I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE RONDALLAFEMENINA II,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,"TALLER DE CLOW, IMPRO YTEATRO I",GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,CURSO TALLER FORMULACIONDE PERFILES DE PROYECTOS DE INTERVENCION SOCIAL,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,CURSO TALLER CIUDADANIAAMBIENTAL Y DESARROLLO SOSTENIBLE,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,TALLER DE TEATRO PRE-ELENCOI,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
,APRECIACION DE CINE I,GENERAL,ELECTIVO,0,,1,Ingeniería Informática,2021,informatica_malla_2021.md
