ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2023_032,Ingeniería Informática,2023,4,12.9,28,98,10,0
ING2023_033,Ingeniería Informática,2023,7,15.7,47,158,15,0
ING2023_034,Ingeniería Informática,2023,8,15.9,56,187,11,1
ING2023_035,Ingeniería Informática,2023,2,12.8,13,43,5,0
ING2023_036,Ingeniería Informática,2023,8,16.4,56,187,8,1
ING2023_037,Ingeniería Informática,2023,7,16.0,47,158,13,0
ING2023_038,Ingeniería Informática,2023,2,13.2,14,47,5,0
ING2023_039,Ingeniería Informática,2023,6,14.3,42,145,5,0
ING2023_040,Ingeniería Informática,2023,8,16.3,55,185,13,0
ING2023_041,Ingeniería Informática,2023,1,12.3,6,22,6,1
ING2023_042,Ingeniería Informática,2023,4,12.6,28,98,6,0
ING2023_043,Ingeniería Informática,2023,4,13.9,27,93,12,0
ING2023_044,Ingeniería Informática,2023,1,10.3,7,27,3,1
ING2023_045,Ingeniería Informática,2023,3,13.8,20,68,7,0
ING2023_046,Ingeniería Informática,2023,6,15.4,42,145,8,0
ING2023_047,Ingeniería Informática,2023,3,12.4,21,71,6,0
ING2023_048,Ingeniería Informática,2023,4,12.8,26,89,17,0
ING2023_049,Ingeniería Informática,2023,6,14.2,42,145,11,0
ING2023_050,Ingeniería Informática,2023,8,16.9,56,187,12,0
ING2023_051,Ingeniería Informática,2023,3,13.4,20,68,7,0
ING2023_052,Ingeniería Informática,2023,5,14.5,35,124,7,1
ING2023_053,Ingeniería Informática,2023,5,13.8,35,124,11,0
ING2023_054,Ingeniería Informática,2023,7,14.9,48,163,13,0
ING2023_055,Ingeniería Informática,2023,5,14.2,35,124,9,1
ING2023_056,Ingeniería Informática,2023,3,13.5,20,66,5,1
ING2023_057,Ingeniería Informática,2023,4,13.6,27,96,13,0
ING2023_058,Ingeniería Informática,2023,4,13.8,27,93,12,0
ING2023_059,Ingeniería Informática,2023,3,13.9,19,62,14,0
ING2023_060,Ingeniería Informática,2023,6,15.1,42,145,5,0
ING2023_061,Ingeniería Informática,2023,5,13.3,34,122,14,0
ING2023_062,Ingeniería Informática,2023,5,14.1,35,124,9,0
ING2023_063,Ingeniería Informática,2023,9,16.9,63,207,11,0
ING2023_064,Ingeniería Informática,2023,3,13.0,20,66,12,0
ING2023_065,Ingeniería Informática,2023,5,14.4,35,124,11,0
ING2023_066,Ingeniería Informática,2023,5,13.4,34,121,10,0
ING2023_067,Ingeniería Informática,2023,3,12.1,18,61,16,0
ING2023_068,Ingeniería Informática,2023,8,15.7,55,183,6,0
ING2023_069,Ingeniería Informática,2023,5,14.7,35,124,5,1
ING2023_070,Ingeniería Informática,2023,1,12.2,7,27,3,0
ING2023_071,Ingeniería Informática,2023,1,10.2,7,27,2,0
ING2023_072,Ingeniería Informática,2023,5,15.1,35,124,8,0
ING2023_073,Ingeniería Informática,2023,4,14.2,28,98,9,0
ING2023_074,Ingeniería Informática,2023,3,13.7,19,66,11,0
ING2023_075,Ingeniería Informática,2023,6,14.9,42,145,9,1
ING2023_076,Ingeniería Informática,2023,6,14.4,42,145,5,0
ING2023_077,Ingeniería Informática,2023,7,16.1,49,166,5,0
ING2023_078,Ingeniería Informática,2023,2,12.7,12,40,13,1
ING2023_079,Ingeniería Informática,2023,4,14.6,28,98,3,0
ING2023_080,Ingeniería Informática,2023,5,14.6,35,124,7,0
ING2023_081,Ingeniería Informática,2023,5,15.5,35,124,3,0
ING2023_082,Ingeniería Informática,2023,3,13.2,20,68,12,0
ING2023_083,Ingeniería Informática,2023,2,12.5,13,43,12,1
ING2023_084,Ingeniería Informática,2023,6,15.1,42,145,5,0
ING2023_085,Ingeniería Informática,2023,9,17.1,62,204,18,0
ING2023_086,Ingeniería Informática,2023,5,14.7,35,124,5,0
ING2023_087,Ingeniería Informática,2023,6,14.0,42,145,3,0
ING2023_088,Ingeniería Informática,2023,2,13.2,14,47,3,0
ING2023_089,Ingeniería Informática,2023,3,13.2,21,71,4,0
ING2023_090,Ingeniería Informática,2023,2,12.0,14,47,4,0
ING2023_091,Ingeniería Informática,2023,2,12.8,13,42,11,0
ING2023_092,Ingeniería Informática,2023,6,15.6,42,145,4,0
ING2023_093,Ingeniería Informática,2023,5,13.4,32,118,18,1
ING2023_094,Ingeniería Informática,2023,8,15.9,56,187,14,0
ING2023_095,Ingeniería Informática,2023,6,14.1,42,145,7,0
ING2023_096,Ingeniería Informática,2023,5,15.0,35,124,5,1
ING2023_097,Ingeniería Informática,2023,8,16.7,55,184,15,0
ING2023_098,Ingeniería Informática,2023,2,12.9,13,43,10,0
ING2023_099,Ingeniería Informática,2023,4,12.7,28,98,5,0
ING2023_100,Ingeniería Informática,2023,6,14.5,42,145,6,0
ING2023_101,Ingeniería Informática,2023,4,14.2,28,98,5,0
ING2023_102,Ingeniería Informática,2023,3,13.8,21,71,8,0
ING2023_103,Ingeniería Informática,2023,3,12.9,21,71,3,1
ING2023_104,Ingeniería Informática,2023,8,16.9,56,187,6,0
ING2023_105,Ingeniería Informática,2023,4,13.8,27,95,11,0
ING2023_106,Ingeniería Informática,2023,5,13.6,35,124,12,1
ING2023_107,Ingeniería Informática,2023,6,14.0,42,145,5,0
ING2023_108,Ingeniería Informática,2023,6,15.0,42,145,6,0
ING2023_109,Ingeniería Informática,2023,6,14.6,42,145,6,0
ING2023_110,Ingeniería Informática,2023,7,15.1,49,166,6,0
ING2023_111,Ingeniería Informática,2023,5,13.9,32,113,19,0
ING2023_112,Ingeniería Informática,2023,2,12.4,12,43,11,0
ING2023_113,Ingeniería Informática,2023,1,10.2,6,25,7,0
ING2023_114,Ingeniería Informática,2023,4,14.2,28,98,5,0
ING2023_115,Ingeniería Informática,2023,5,13.9,35,124,15,1
ING2023_116,Ingeniería Informática,2023,1,11.8,6,23,7,0
ING2023_117,Ingeniería Informática,2023,7,15.2,49,166,10,0
ING2023_118,Ingeniería Informática,2023,4,13.1,27,94,8,0
ING2023_119,Ingeniería Informática,2023,4,14.2,28,98,2,0
ING2023_120,Ingeniería Informática,2023,5,14.0,35,124,9,0
ING2023_121,Ingeniería Informática,2023,1,10.2,6,23,7,0
ING2023_122,Ingeniería Informática,2023,5,14.8,35,124,11,0
ING2023_123,Ingeniería Informática,2023,3,11.8,20,67,14,0
ING2023_124,Ingeniería Informática,2023,5,14.0,35,124,7,0
ING2023_125,Ingeniería Informática,2023,4,12.6,26,91,17,0
ING2023_126,Ingeniería Informática,2023,4,13.6,27,93,14,0
ING2023_127,Ingeniería Informática,2023,1,11.0,7,27,3,1
ING2023_128,Ingeniería Informática,2023,6,14.0,42,145,4,0
ING2023_129,Ingeniería Informática,2023,8,15.6,55,183,10,0
ING2023_130,Ingeniería Informática,2023,5,14.6,35,124,7,0
ING2023_131,Ingeniería Informática,2023,2,11.2,12,40,12,1
ING2023_132,Ingeniería Informática,2023,9,17.9,62,204,14,0
ING2023_133,Ingeniería Informática,2023,6,14.4,42,145,7,0
ING2023_134,Ingeniería Informática,2023,6,14.5,41,143,14,0
ING2023_135,Ingeniería Informática,2023,8,16.7,56,187,9,0
ING2023_136,Ingeniería Informática,2023,6,14.4,42,145,8,0
ING2023_137,Ingeniería Informática,2023,2,12.3,14,47,3,0
ING2023_138,Ingeniería Informática,2023,1,10.6,7,27,4,1
ING2023_139,Ingeniería Informática,2023,5,13.7,34,120,15,0
ING2023_140,Ingeniería Informática,2023,6,14.5,42,145,10,0
ING2023_141,Ingeniería Informática,2023,4,14.6,28,98,8,0
ING2023_142,Ingeniería Informática,2023,7,15.0,49,166,5,0
ING2023_143,Ingeniería Informática,2023,6,14.3,41,143,7,0
ING2023_144,Ingeniería Informática,2023,3,13.9,21,71,6,0
ING2023_145,Ingeniería Informática,2023,2,12.8,14,47,7,0
ING2023_146,Ingeniería Informática,2023,6,14.4,42,145,10,0
ING2023_147,Ingeniería Informática,2023,5,14.1,35,124,6,0
ING2023_148,Ingeniería Informática,2023,7,14.8,48,161,11,0
ING2023_149,Ingeniería Informática,2023,7,15.0,49,166,8,0
ING2023_150,Ingeniería Informática,2023,2,12.1,14,47,7,0
ING2023_151,Ingeniería Informática,2023,8,15.9,56,187,13,0
ING2023_152,Ingeniería Informática,2023,9,16.9,63,207,10,0
ING2023_153,Ingeniería Informática,2023,8,15.7,56,187,7,0
ING2023_154,Ingeniería Informática,2023,1,10.9,7,27,3,0
ING2023_155,Ingeniería Informática,2023,1,12.2,7,27,5,0
ING2023_156,Ingeniería Informática,2023,5,13.8,33,118,15,1
ING2023_157,Ingeniería Informática,2023,6,14.6,41,141,13,0
ING2023_158,Ingeniería Informática,2023,7,15.6,48,162,10,0
ING2023_159,Ingeniería Informática,2023,6,14.8,42,145,8,0
ING2023_160,Ingeniería Informática,2023,5,15.3,35,124,9,0
ING2023_161,Ingeniería Informática,2023,5,15.3,35,124,4,0
ING2023_162,Ingeniería Informática,2023,8,15.6,56,187,10,0
ING2023_163,Ingeniería Informática,2023,1,12.1,6,25,4,1
ING2023_164,Ingeniería Informática,2023,4,14.3,28,98,3,1
ING2023_165,Ingeniería Informática,2023,8,16.5,56,187,11,0
ING2023_166,Ingeniería Informática,2023,4,14.4,28,98,6,0
ING2023_167,Ingeniería Informática,2023,4,13.6,27,94,9,0
ING2023_168,Ingeniería Informática,2023,6,15.9,42,145,6,0
ING2023_169,Ingeniería Informática,2023,2,12.9,13,43,4,0
ING2023_170,Ingeniería Informática,2023,6,14.8,42,145,7,0
ING2023_171,Ingeniería Informática,2023,3,13.1,20,69,6,0
ING2023_172,Ingeniería Informática,2023,6,15.0,42,145,15,0
ING2023_173,Ingeniería Informática,2023,5,14.1,35,124,11,0
ING2023_174,Ingeniería Informática,2023,8,15.7,56,187,8,0
ING2023_175,Ingeniería Informática,2023,5,14.6,35,124,8,1
ING2023_176,Ingeniería Informática,2023,7,15.7,49,166,9,0
ING2023_177,Ingeniería Informática,2023,2,13.0,13,43,8,0
ING2023_178,Ingeniería Informática,2023,8,15.7,56,187,10,0
ING2023_179,Ingeniería Informática,2023,5,15.3,35,124,2,0
ING2023_180,Ingeniería Informática,2023,5,14.6,35,124,7,0
ING2023_181,Ingeniería Informática,2023,4,14.1,28,98,2,0
ING2023_182,Ingeniería Informática,2023,2,12.6,13,42,8,0
ING2023_183,Ingeniería Informática,2023,6,15.3,42,145,3,0
ING2023_184,Ingeniería Informática,2023,8,17.1,56,187,8,0
ING2023_185,Ingeniería Informática,2023,4,12.8,28,98,9,0
ING2023_186,Ingeniería Informática,2023,4,13.9,28,98,12,0
ING2023_187,Ingeniería Informática,2023,3,12.9,20,68,9,0
ING2023_188,Ingeniería Informática,2023,2,11.6,13,44,7,0
ING2023_189,Ingeniería Informática,2023,5,13.7,34,119,15,0
ING2023_190,Ingeniería Informática,2023,3,11.8,19,66,15,1
ING2023_191,Ingeniería Informática,2023,5,13.9,33,118,17,0
ING2023_192,Ingeniería Informática,2023,3,13.4,21,71,10,1
ING2023_193,Ingeniería Informática,2023,4,14.6,28,98,3,0
ING2023_194,Ingeniería Informática,2023,6,14.3,42,145,4,0
ING2023_195,Ingeniería Informática,2023,4,13.0,28,98,8,0
ING2023_196,Ingeniería Informática,2023,4,13.8,28,98,11,0
ING2023_197,Ingeniería Informática,2023,5,13.7,35,124,14,0
ING2023_198,Ingeniería Informática,2023,7,15.3,48,162,16,0
ING2023_199,Ingeniería Informática,2023,4,12.5,27,94,15,0
ING2023_200,Ingeniería Informática,2023,5,13.3,35,124,9,0
ING2023_201,Ingeniería Informática,2023,5,14.2,35,124,3,0
ING2023_202,Ingeniería Informática,2023,6,15.7,41,140,11,0
ING2023_203,Ingeniería Informática,2023,4,13.5,27,94,10,0
ING2023_204,Ingeniería Informática,2023,8,16.9,56,187,17,0
ING2023_205,Ingeniería Informática,2023,4,13.6,25,87,13,1
ING2023_206,Ingeniería Informática,2023,4,14.0,27,96,6,0
ING2023_207,Ingeniería Informática,2023,6,14.2,42,145,3,0
ING2023_208,Ingeniería Informática,2023,7,15.2,49,166,4,0
ING2023_209,Ingeniería Informática,2023,4,14.3,28,98,4,0
ING2023_210,Ingeniería Informática,2023,5,13.3,35,124,12,0
ING2023_211,Ingeniería Informática,2023,4,14.6,28,98,5,0
ING2023_212,Ingeniería Informática,2023,1,11.8,6,22,6,0
ING2023_213,Ingeniería Informática,2023,4,13.1,28,98,8,0
ING2023_214,Ingeniería Informática,2023,6,14.8,42,145,10,0
ING2023_215,Ingeniería Informática,2023,10,17.2,70,233,8,0
ING2023_216,Ingeniería Informática,2023,4,12.5,28,98,9,0
ING2023_217,Ingeniería Informática,2023,7,16.9,49,166,3,0
ING2023_218,Ingeniería Informática,2023,3,12.9,20,69,11,0
ING2023_219,Ingeniería Informática,2023,7,14.8,49,166,5,1
ING2023_220,Ingeniería Informática,2023,5,15.0,35,124,10,0
ING2023_221,Ingeniería Informática,2023,8,15.8,56,187,13,0
ING2023_222,Ingeniería Informática,2023,5,13.9,34,120,17,0
ING2023_223,Ingeniería Informática,2023,8,16.1,56,187,12,1
ING2023_224,Ingeniería Informática,2023,9,16.6,63,207,10,0
ING2023_225,Ingeniería Informática,2023,6,15.3,42,145,6,0
ING2023_226,Ingeniería Informática,2023,4,13.2,27,96,20,0
ING2023_227,Ingeniería Informática,2023,5,13.7,33,118,17,0
ING2023_228,Ingeniería Informática,2023,6,14.0,42,145,5,0
ING2023_229,Ingeniería Informática,2023,8,15.7,56,187,9,0
ING2023_230,Ingeniería Informática,2023,6,15.3,42,145,4,0
ING2023_231,Ingeniería Informática,2023,8,16.4,56,187,5,0
ING2023_232,Ingeniería Informática,2023,8,15.7,56,187,6,0
ING2023_233,Ingeniería Informática,2023,4,13.6,27,95,11,0
ING2023_234,Ingeniería Informática,2023,3,13.3,21,71,10,0
ING2023_235,Ingeniería Informática,2023,2,12.7,14,47,5,1
ING2023_236,Ingeniería Informática,2023,5,14.1,35,124,2,0
ING2023_237,Ingeniería Informática,2023,6,14.3,42,145,6,0
ING2023_238,Ingeniería Informática,2023,10,17.6,70,233,9,0
ING2023_239,Ingeniería Informática,2023,5,15.0,35,124,9,0
ING2023_240,Ingeniería Informática,2023,1,12.3,6,23,4,0
ING2023_241,Ingeniería Informática,2023,4,12.6,27,93,12,0
ING2023_242,Ingeniería Informática,2023,5,14.2,35,124,6,0
ING2023_243,Ingeniería Informática,2023,7,15.1,49,166,8,0
ING2023_244,Ingeniería Informática,2023,1,11.0,6,22,4,1
ING2023_245,Ingeniería Informática,2023,7,15.2,49,166,10,1
ING2023_246,Ingeniería Informática,2023,1,10.0,7,27,3,0
ING2023_247,Ingeniería Informática,2023,5,14.9,35,124,4,1
ING2023_248,Ingeniería Informática,2023,4,13.1,28,98,10,0
ING2023_249,Ingeniería Informática,2023,7,15.9,49,166,5,0
ING2023_250,Ingeniería Informática,2023,1,12.3,7,27,2,0
ING2023_251,Ingeniería Informática,2023,3,12.3,20,69,6,1
ING2023_252,Ingeniería Informática,2023,4,13.5,27,96,14,1
ING2023_253,Ingeniería Informática,2023,4,13.9,28,98,11,1
ING2023_254,Ingeniería Informática,2023,5,13.7,32,113,24,0
ING2023_255,Ingeniería Informática,2023,9,16.7,63,207,13,0
ING2023_256,Ingeniería Informática,2023,10,17.2,70,233,11,0
ING2023_257,Ingeniería Informática,2023,7,16.0,49,166,8,0
ING2023_258,Ingeniería Informática,2023,6,15.0,42,145,6,0
ING2023_259,Ingeniería Informática,2023,6,14.0,42,145,2,0
ING2023_260,Ingeniería Informática,2023,2,12.4,14,47,2,0
ING2023_261,Ingeniería Informática,2023,6,14.2,42,145,6,0
ING2023_262,Ingeniería Informática,2023,5,14.8,35,124,4,0
ING2023_263,Ingeniería Informática,2023,3,13.7,21,71,8,0
ING2023_264,Ingeniería Informática,2023,4,13.9,27,94,14,0
ING2023_265,Ingeniería Informática,2023,3,12.1,21,71,10,0
ING2023_266,Ingeniería Informática,2023,3,13.2,21,71,6,0
ING2023_267,Ingeniería Informática,2023,5,15.0,35,124,7,1
ING2023_268,Ingeniería Informática,2023,6,14.0,42,145,5,0
ING2023_269,Ingeniería Informática,2023,6,15.1,42,145,8,0
ING2023_270,Ingeniería Informática,2023,6,15.8,42,145,10,0
ING2023_271,Ingeniería Informática,2023,6,14.9,42,145,10,0
ING2023_272,Ingeniería Informática,2023,5,13.7,30,105,25,0
ING2023_273,Ingeniería Informática,2023,3,13.7,21,71,5,0
ING2023_274,Ingeniería Informática,2023,5,14.3,35,124,3,0
ING2023_275,Ingeniería Informática,2023,4,12.6,28,98,11,0
ING2023_276,Ingeniería Informática,2023,7,14.8,49,166,9,0
ING2023_277,Ingeniería Informática,2023,2,11.6,12,42,13,1
ING2023_278,Ingeniería Informática,2023,8,16.2,56,187,7,0
ING2023_279,Ingeniería Informática,2023,6,14.2,42,145,7,0
ING2023_280,Ingeniería Informática,2023,4,14.1,28,98,10,1
ING2023_281,Ingeniería Informática,2023,5,13.5,34,120,12,0
ING2023_282,Ingeniería Informática,2023,6,14.0,42,145,4,0
ING2023_283,Ingeniería Informática,2023,3,12.0,21,71,10,0
ING2023_284,Ingeniería Informática,2023,5,14.5,34,122,9,0
ING2023_285,Ingeniería Informática,2023,2,11.6,10,35,17,1
ING2023_286,Ingeniería Informática,2023,4,14.7,28,98,3,0
ING2023_287,Ingeniería Informática,2023,8,17.4,55,183,11,0
ING2023_288,Ingeniería Informática,2023,5,14.3,35,124,2,0
ING2023_289,Ingeniería Informática,2023,2,13.1,14,47,5,0
ING2023_290,Ingeniería Informática,2023,6,15.6,42,145,13,0
ING2023_291,Ingeniería Informática,2023,4,14.7,28,98,3,0
ING2023_292,Ingeniería Informática,2023,4,13.3,25,87,15,0
ING2023_293,Ingeniería Informática,2023,3,13.3,19,64,12,0
ING2023_294,Ingeniería Informática,2023,5,15.4,35,124,3,0
ING2023_295,Ingeniería Informática,2023,8,15.7,56,187,9,0
ING2023_296,Ingeniería Informática,2023,4,14.2,28,98,7,0
ING2023_297,Ingeniería Informática,2023,4,14.1,28,98,5,0
ING2023_298,Ingeniería Informática,2023,5,15.1,35,124,8,0
ING2023_299,Ingeniería Informática,2023,5,13.7,33,116,14,0
ING2023_300,Ingeniería Informática,2023,4,14.2,28,98,2,0
ING2023_301,Ingeniería Informática,2023,6,16.0,42,145,9,0
ING2023_302,Ingeniería Informática,2023,3,12.3,20,69,12,1
ING2023_303,Ingeniería Informática,2023,6,14.0,42,145,8,0
ING2023_304,Ingeniería Informática,2023,4,13.9,28,98,9,0
ING2023_305,Ingeniería Informática,2023,3,13.1,21,71,3,0
ING2023_306,Ingeniería Informática,2023,6,14.9,42,145,5,0
ING2023_307,Ingeniería Informática,2023,7,14.9,48,163,11,0
ING2023_308,Ingeniería Informática,2023,6,14.6,42,145,3,0
ING2023_309,Ingeniería Informática,2023,7,16.2,49,166,9,1
ING2023_310,Ingeniería Informática,2023,5,13.3,35,124,10,0
ING2023_311,Ingeniería Informática,2023,2,12.7,14,47,6,1
ING2023_312,Ingeniería Informática,2023,4,12.8,28,98,10,0
ING2023_313,Ingeniería Informática,2023,2,12.7,14,47,7,0
ING2023_314,Ingeniería Informática,2023,3,13.6,21,71,4,1
ING2023_315,Ingeniería Informática,2023,3,13.7,21,71,5,0
ING2023_316,Ingeniería Informática,2023,6,14.0,42,145,6,0
ING2023_317,Ingeniería Informática,2023,7,15.7,49,166,6,0
ING2023_318,Ingeniería Informática,2023,6,14.5,41,141,18,0
ING2023_319,Ingeniería Informática,2023,7,15.7,49,166,9,0
ING2023_320,Ingeniería Informática,2023,4,12.8,28,98,12,0
ING2023_321,Ingeniería Informática,2023,2,12.8,14,47,11,0
ING2023_322,Ingeniería Informática,2023,5,13.9,35,124,14,1
ING2023_323,Ingeniería Informática,2023,5,14.6,35,124,6,0
ING2023_324,Ingeniería Informática,2023,6,14.8,42,145,5,0
ING2023_325,Ingeniería Informática,2023,1,11.9,7,27,2,1
ING2023_326,Ingeniería Informática,2023,6,14.6,42,145,8,0
ING2023_327,Ingeniería Informática,2023,4,14.7,28,98,4,0
ING2023_328,Ingeniería Informática,2023,8,16.1,56,187,9,0
ING2023_329,Ingeniería Informática,2023,1,10.0,5,20,9,0
ING2023_330,Ingeniería Informática,2023,4,14.5,28,98,4,0
ING2023_331,Ingeniería Informática,2023,5,14.2,35,124,2,1
ING2023_332,Ingeniería Informática,2023,7,16.0,49,166,12,0
ING2023_333,Ingeniería Informática,2023,2,12.3,14,47,8,0
ING2023_334,Ingeniería Informática,2023,4,14.4,28,98,7,0
ING2023_335,Ingeniería Informática,2023,6,14.5,42,145,6,0
ING2023_336,Ingeniería Informática,2023,2,12.8,14,47,4,0
ING2023_337,Ingeniería Informática,2023,5,15.1,35,124,4,0
ING2023_338,Ingeniería Informática,2023,5,15.2,35,124,7,0
ING2023_339,Ingeniería Informática,2023,8,16.0,55,182,7,0
ING2023_340,Ingeniería Informática,2023,3,13.6,21,71,3,0
ING2023_341,Ingeniería Informática,2023,4,14.0,27,96,9,1
ING2023_342,Ingeniería Informática,2023,7,16.3,49,166,11,0
ING2023_343,Ingeniería Informática,2023,6,14.2,42,145,4,0
ING2023_344,Ingeniería Informática,2023,10,17.2,70,233,6,0
ING2023_345,Ingeniería Informática,2023,4,12.6,27,93,15,1
ING2023_346,Ingeniería Informática,2023,5,14.7,34,121,7,0
ING2023_347,Ingeniería Informática,2023,5,13.6,35,124,9,1
ING2023_348,Ingeniería Informática,2023,2,11.9,12,38,14,1
ING2023_349,Ingeniería Informática,2023,3,13.2,20,67,9,0
ING2023_350,Ingeniería Informática,2023,3,13.6,21,71,5,1
ING2023_351,Ingeniería Informática,2023,2,12.4,14,47,1,0
ING2023_352,Ingeniería Informática,2023,6,14.5,42,145,5,0
ING2023_353,Ingeniería Informática,2023,7,16.8,49,166,5,0
ING2023_354,Ingeniería Informática,2023,7,15.0,49,166,6,0
ING2023_355,Ingeniería Informática,2023,4,13.8,27,95,11,0
ING2023_356,Ingeniería Informática,2023,2,13.1,14,47,2,0
ING2023_357,Ingeniería Informática,2023,2,13.0,14,47,6,0
ING2023_358,Ingeniería Informática,2023,5,13.5,31,111,19,1
ING2023_359,Ingeniería Informática,2023,1,10.1,7,27,2,1
ING2023_360,Ingeniería Informática,2023,6,15.5,42,145,5,0
ING2023_361,Ingeniería Informática,2023,4,13.9,28,98,12,1
ING2023_362,Ingeniería Informática,2023,6,14.4,42,145,8,0
ING2023_363,Ingeniería Informática,2023,6,14.3,42,145,5,1
ING2023_364,Ingeniería Informática,2023,4,12.8,28,98,10,0
ING2023_365,Ingeniería Informática,2023,7,15.4,49,166,9,0
ING2023_366,Ingeniería Informática,2023,3,12.1,21,71,6,0
ING2023_367,Ingeniería Informática,2023,4,14.2,28,98,2,0
ING2023_368,Ingeniería Informática,2023,3,13.1,21,71,6,0
ING2023_369,Ingeniería Informática,2023,3,13.4,21,71,12,0
ING2023_370,Ingeniería Informática,2023,1,10.0,7,27,5,1
ING2023_371,Ingeniería Informática,2023,6,15.8,42,145,11,0
ING2023_372,Ingeniería Informática,2023,5,14.0,35,124,8,0
ING2023_373,Ingeniería Informática,2023,3,13.9,21,71,13,0
ING2023_374,Ingeniería Informática,2023,3,13.8,20,68,12,0
ING2023_375,Ingeniería Informática,2023,5,15.3,34,120,8,0
ING2023_376,Ingeniería Informática,2023,6,15.1,42,145,5,0
ING2023_377,Ingeniería Informática,2023,5,13.5,33,114,23,0
ING2023_378,Ingeniería Informática,2023,3,13.8,21,71,11,0
ING2023_379,Ingeniería Informática,2023,5,14.2,34,120,7,0
ING2023_380,Ingeniería Informática,2023,2,12.0,12,39,11,0
ING2023_381,Ingeniería Informática,2023,1,12.2,7,27,3,0
ING2023_382,Ingeniería Informática,2023,8,17.1,55,184,19,0
ING2023_383,Ingeniería Informática,2023,3,13.4,21,71,4,1
ING2023_384,Ingeniería Informática,2023,5,13.3,35,124,19,0
ING2023_385,Ingeniería Informática,2023,6,14.8,42,145,3,0
ING2023_386,Ingeniería Informática,2023,6,16.1,42,145,10,0
ING2023_387,Ingeniería Informática,2023,7,15.5,49,166,6,0
ING2023_388,Ingeniería Informática,2023,6,14.0,42,145,4,0
ING2023_389,Ingeniería Informática,2023,4,14.5,28,98,3,0
ING2023_390,Ingeniería Informática,2023,2,13.2,14,47,4,0
ING2023_391,Ingeniería Informática,2023,1,10.9,7,27,4,1
ING2023_392,Ingeniería Informática,2023,5,14.0,35,124,10,1
ING2023_393,Ingeniería Informática,2023,5,15.4,35,124,5,0
ING2023_394,Ingeniería Informática,2023,5,14.4,35,124,7,0
ING2023_395,Ingeniería Informática,2023,6,14.4,42,145,10,0
ING2023_396,Ingeniería Informática,2023,3,13.1,20,68,10,0
ING2023_397,Ingeniería Informática,2023,6,15.8,42,145,7,0
ING2023_398,Ingeniería Informática,2023,5,13.7,33,118,23,0
ING2023_399,Ingeniería Informática,2023,1,10.0,7,27,1,0
ING2023_400,Ingeniería Informática,2023,6,14.2,41,141,9,0
ING2023_401,Ingeniería Informática,2023,4,12.5,26,90,18,0
ING2023_402,Ingeniería Informática,2023,4,14.6,28,98,5,0
ING2023_403,Ingeniería Informática,2023,7,15.0,49,166,8,0
ING2023_404,Ingeniería Informática,2023,5,13.6,35,124,15,0
ING2023_405,Ingeniería Informática,2023,5,14.2,35,124,10,0
ING2023_406,Ingeniería Informática,2023,5,14.1,35,124,4,0
ING2023_407,Ingeniería Informática,2023,3,12.7,21,71,7,0
ING2023_408,Ingeniería Informática,2023,7,14.9,49,166,9,0
