ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2021_062,Ingeniería Informática,2021,5,13.7,54,170,23,1
ING2021_063,Ingeniería Informática,2021,6,15.9,65,208,12,0
ING2021_064,Ingeniería Informática,2021,7,16.5,76,226,10,0
ING2021_065,Ingeniería Informática,2021,3,12.8,32,90,12,0
ING2021_066,Ingeniería Informática,2021,1,11.1,7,18,13,0
ING2021_067,Ingeniería Informática,2021,3,13.9,32,90,8,0
ING2021_068,Ingeniería Informática,2021,1,10.3,8,21,11,0
ING2021_069,Ingeniería Informática,2021,5,14.5,53,168,14,0
ING2021_070,Ingeniería Informática,2021,5,15.5,54,170,11,1
ING2021_071,Ingeniería Informática,2021,2,12.9,20,54,12,1
ING2021_072,Ingeniería Informática,2021,3,13.6,30,85,17,0
ING2021_073,Ingeniería Informática,2021,3,12.9,31,88,15,0
ING2021_074,Ingeniería Informática,2021,7,15.5,76,226,13,0
ING2021_075,Ingeniería Informática,2021,4,13.0,40,116,16,0
ING2021_076,Ingeniería Informática,2021,6,14.6,65,208,10,0
ING2021_077,Ingeniería Informática,2021,9,17.4,98,248,13,0
ING2021_078,Ingeniería Informática,2021,2,12.5,20,54,13,0
ING2021_079,Ingeniería Informática,2021,7,14.9,76,226,11,1
ING2021_080,Ingeniería Informática,2021,5,15.5,54,170,9,1
ING2021_081,Ingeniería Informática,2021,6,14.9,65,208,12,0
ING2021_082,Ingeniería Informática,2021,4,14.5,43,127,8,0
ING2021_083,Ingeniería Informática,2021,4,14.1,41,124,11,0
ING2021_084,Ingeniería Informática,2021,5,14.2,52,164,12,0
ING2021_085,Ingeniería Informática,2021,7,16.0,75,222,8,0
ING2021_086,Ingeniería Informática,2021,1,10.4,10,23,4,1
ING2021_087,Ingeniería Informática,2021,4,13.7,41,120,27,1
ING2021_088,Ingeniería Informática,2021,8,15.9,87,237,13,1
ING2021_089,Ingeniería Informática,2021,7,15.8,76,226,17,0
ING2021_090,Ingeniería Informática,2021,5,14.3,53,166,10,0
ING2021_091,Ingeniería Informática,2021,4,14.4,42,125,12,0
ING2021_092,Ingeniería Informática,2021,4,14.6,43,127,5,0
ING2021_093,Ingeniería Informática,2021,3,12.2,30,83,18,0
ING2021_094,Ingeniería Informática,2021,2,12.4,20,54,11,0
ING2021_095,Ingeniería Informática,2021,6,16.1,64,203,11,0
ING2021_096,Ingeniería Informática,2021,7,15.0,76,226,13,1
ING2021_097,Ingeniería Informática,2021,4,14.6,43,127,10,0
ING2021_098,Ingeniería Informática,2021,2,12.9,20,54,5,0
ING2021_099,Ingeniería Informática,2021,5,15.0,54,170,7,0
ING2021_100,Ingeniería Informática,2021,5,13.5,52,167,32,1
ING2021_101,Ingeniería Informática,2021,4,14.1,42,125,12,1
ING2021_102,Ingeniería Informática,2021,2,12.9,21,55,4,0
ING2021_103,Ingeniería Informática,2021,8,17.8,87,237,14,0
ING2021_104,Ingeniería Informática,2021,6,15.3,65,208,8,0
ING2021_105,Ingeniería Informática,2021,8,15.8,87,237,18,0
ING2021_106,Ingeniería Informática,2021,1,12.0,10,23,2,0
ING2021_107,Ingeniería Informática,2021,6,14.6,65,208,13,1
ING2021_108,Ingeniería Informática,2021,2,10.8,16,45,23,0
ING2021_109,Ingeniería Informática,2021,5,14.8,52,160,11,0
ING2021_110,Ingeniería Informática,2021,9,16.7,98,248,14,0
ING2021_111,Ingeniería Informática,2021,4,14.5,43,127,7,0
ING2021_112,Ingeniería Informática,2021,1,12.3,10,23,4,1
ING2021_113,Ingeniería Informática,2021,4,12.6,42,125,17,0
ING2021_114,Ingeniería Informática,2021,2,11.3,18,43,17,0
ING2021_115,Ingeniería Informática,2021,1,12.1,10,23,3,0
ING2021_116,Ingeniería Informática,2021,3,13.2,32,90,8,0
ING2021_117,Ingeniería Informática,2021,5,13.9,52,163,23,0
ING2021_118,Ingeniería Informática,2021,8,15.6,87,237,15,0
ING2021_119,Ingeniería Informática,2021,6,14.9,64,206,12,0
ING2021_120,Ingeniería Informática,2021,1,12.0,10,23,2,1
ING2021_121,Ingeniería Informática,2021,3,13.5,32,90,10,0
ING2021_122,Ingeniería Informática,2021,5,13.5,53,167,16,0
ING2021_123,Ingeniería Informática,2021,4,13.8,41,123,21,0
ING2021_124,Ingeniería Informática,2021,6,14.6,65,208,12,0
ING2021_125,Ingeniería Informática,2021,7,16.9,76,226,12,0
ING2021_126,Ingeniería Informática,2021,7,15.3,76,226,15,0
ING2021_127,Ingeniería Informática,2021,5,13.3,51,156,25,0
ING2021_128,Ingeniería Informática,2021,7,15.4,76,226,12,0
ING2021_129,Ingeniería Informática,2021,7,15.7,76,226,19,0
ING2021_130,Ingeniería Informática,2021,3,13.3,31,86,10,0
ING2021_131,Ingeniería Informática,2021,4,12.5,42,125,24,1
ING2021_132,Ingeniería Informática,2021,4,13.3,43,127,9,0
ING2021_133,Ingeniería Informática,2021,1,12.3,10,23,3,1
ING2021_134,Ingeniería Informática,2021,4,12.6,42,123,20,0
ING2021_135,Ingeniería Informática,2021,8,15.6,86,232,14,0
ING2021_136,Ingeniería Informática,2021,3,13.6,31,85,17,0
ING2021_137,Ingeniería Informática,2021,1,10.0,9,22,7,0
ING2021_138,Ingeniería Informática,2021,2,13.1,20,53,12,0
ING2021_139,Ingeniería Informática,2021,8,17.8,87,237,9,0
ING2021_140,Ingeniería Informática,2021,5,14.5,54,170,7,1
ING2021_141,Ingeniería Informática,2021,3,13.7,31,87,14,1
ING2021_142,Ingeniería Informática,2021,1,12.0,10,23,6,0
ING2021_143,Ingeniería Informática,2021,4,13.5,42,125,12,1
ING2021_144,Ingeniería Informática,2021,4,13.7,43,127,9,0
ING2021_145,Ingeniería Informática,2021,6,14.6,64,206,10,0
ING2021_146,Ingeniería Informática,2021,7,14.8,75,223,17,0
ING2021_147,Ingeniería Informática,2021,2,12.3,21,55,4,0
ING2021_148,Ingeniería Informática,2021,4,14.1,43,127,7,1
ING2021_149,Ingeniería Informática,2021,6,15.8,65,208,16,0
ING2021_150,Ingeniería Informática,2021,4,13.7,40,121,32,0
ING2021_151,Ingeniería Informática,2021,7,15.2,75,225,17,0
ING2021_152,Ingeniería Informática,2021,2,11.6,19,52,22,0
ING2021_153,Ingeniería Informática,2021,3,13.7,31,86,14,0
ING2021_154,Ingeniería Informática,2021,4,14.7,43,127,6,0
ING2021_155,Ingeniería Informática,2021,3,12.1,32,90,7,0
ING2021_156,Ingeniería Informática,2021,3,12.6,32,90,14,0
ING2021_157,Ingeniería Informática,2021,3,12.5,30,88,19,0
ING2021_158,Ingeniería Informática,2021,1,11.7,8,19,11,0
ING2021_159,Ingeniería Informática,2021,7,16.7,76,226,16,0
ING2021_160,Ingeniería Informática,2021,5,14.4,54,170,8,0
ING2021_161,Ingeniería Informática,2021,4,14.6,43,127,6,0
ING2021_162,Ingeniería Informática,2021,4,14.7,43,127,9,0
ING2021_163,Ingeniería Informática,2021,2,12.0,21,55,8,0
ING2021_164,Ingeniería Informática,2021,6,14.4,65,208,14,0
ING2021_165,Ingeniería Informática,2021,5,15.1,54,170,8,0
ING2021_166,Ingeniería Informática,2021,8,16.2,87,237,14,1
ING2021_167,Ingeniería Informática,2021,3,12.0,30,85,16,0
ING2021_168,Ingeniería Informática,2021,6,14.9,64,206,10,0
ING2021_169,Ingeniería Informática,2021,5,15.5,54,170,11,0
ING2021_170,Ingeniería Informática,2021,3,13.7,31,88,18,0
ING2021_171,Ingeniería Informática,2021,3,13.0,32,90,6,0
ING2021_172,Ingeniería Informática,2021,2,11.8,20,54,15,0
ING2021_173,Ingeniería Informática,2021,4,12.8,41,118,16,0
ING2021_174,Ingeniería Informática,2021,3,13.5,32,90,11,0
ING2021_175,Ingeniería Informática,2021,2,12.7,21,55,5,0
ING2021_176,Ingeniería Informática,2021,4,12.7,42,125,20,0
ING2021_177,Ingeniería Informática,2021,5,15.2,54,170,7,1
ING2021_178,Ingeniería Informática,2021,4,14.5,43,127,5,0
ING2021_179,Ingeniería Informática,2021,4,13.4,43,127,13,0
ING2021_180,Ingeniería Informática,2021,2,11.8,19,48,17,1
ING2021_181,Ingeniería Informática,2021,4,14.7,43,127,8,1
ING2021_182,Ingeniería Informática,2021,7,16.1,75,222,16,0
ING2021_183,Ingeniería Informática,2021,1,10.0,8,20,16,0
ING2021_184,Ingeniería Informática,2021,6,14.6,64,204,14,0
ING2021_185,Ingeniería Informática,2021,9,16.7,97,245,12,0
ING2021_186,Ingeniería Informática,2021,6,14.3,64,204,15,0
ING2021_187,Ingeniería Informática,2021,4,12.8,42,125,15,0
ING2021_188,Ingeniería Informática,2021,8,17.3,87,237,13,1
ING2021_189,Ingeniería Informática,2021,3,13.1,32,90,12,0
ING2021_190,Ingeniería Informática,2021,6,16.1,65,208,19,1
ING2021_191,Ingeniería Informática,2021,6,16.3,65,208,12,0
ING2021_192,Ingeniería Informática,2021,4,14.4,43,127,5,0
ING2021_193,Ingeniería Informática,2021,4,13.2,43,127,11,0
ING2021_194,Ingeniería Informática,2021,2,12.6,21,55,6,0
ING2021_195,Ingeniería Informática,2021,5,14.3,54,170,10,0
ING2021_196,Ingeniería Informática,2021,5,13.7,51,158,24,0
ING2021_197,Ingeniería Informática,2021,2,11.6,16,39,18,1
ING2021_198,Ingeniería Informática,2021,2,13.0,19,49,13,0
ING2021_199,Ingeniería Informática,2021,9,16.5,97,247,17,0
ING2021_200,Ingeniería Informática,2021,4,13.7,41,122,17,0
ING2021_201,Ingeniería Informática,2021,5,14.9,54,170,12,0
ING2021_202,Ingeniería Informática,2021,4,12.4,40,121,21,0
ING2021_203,Ingeniería Informática,2021,3,13.9,31,85,18,0
ING2021_204,Ingeniería Informática,2021,6,15.6,64,204,16,0
ING2021_205,Ingeniería Informática,2021,1,12.3,10,23,4,0
ING2021_206,Ingeniería Informática,2021,2,13.1,21,55,5,0
ING2021_207,Ingeniería Informática,2021,5,14.7,54,170,5,0
ING2021_208,Ingeniería Informática,2021,4,13.3,41,122,20,0
ING2021_209,Ingeniería Informática,2021,7,14.8,76,226,9,0
ING2021_210,Ingeniería Informática,2021,6,14.1,65,208,8,0
ING2021_211,Ingeniería Informática,2021,7,14.9,75,221,14,0
ING2021_212,Ingeniería Informática,2021,4,14.1,43,127,6,0
ING2021_213,Ingeniería Informática,2021,5,13.8,53,166,19,0
ING2021_214,Ingeniería Informática,2021,5,13.5,54,170,16,0
ING2021_215,Ingeniería Informática,2021,4,14.5,42,124,11,0
ING2021_216,Ingeniería Informática,2021,4,12.9,43,127,18,1
ING2021_217,Ingeniería Informática,2021,4,14.5,43,127,9,0
ING2021_218,Ingeniería Informática,2021,4,12.6,42,124,18,0
ING2021_219,Ingeniería Informática,2021,1,11.9,10,23,5,1
ING2021_220,Ingeniería Informática,2021,2,12.9,21,55,9,0
ING2021_221,Ingeniería Informática,2021,8,16.3,87,237,19,0
ING2021_222,Ingeniería Informática,2021,6,15.4,65,208,15,0
ING2021_223,Ingeniería Informática,2021,4,13.0,43,127,5,0
ING2021_224,Ingeniería Informática,2021,4,14.4,42,126,9,0
ING2021_225,Ingeniería Informática,2021,6,14.8,65,208,7,0
ING2021_226,Ingeniería Informática,2021,4,12.6,43,127,17,0
ING2021_227,Ingeniería Informática,2021,2,13.0,21,55,6,0
ING2021_228,Ingeniería Informática,2021,4,13.5,41,123,12,1
ING2021_229,Ingeniería Informática,2021,4,14.6,43,127,8,0
ING2021_230,Ingeniería Informática,2021,7,15.3,76,226,10,0
ING2021_231,Ingeniería Informática,2021,5,14.7,54,170,9,0
ING2021_232,Ingeniería Informática,2021,1,11.8,10,23,7,1
ING2021_233,Ingeniería Informática,2021,5,13.4,54,170,15,0
ING2021_234,Ingeniería Informática,2021,3,12.9,30,86,18,0
ING2021_235,Ingeniería Informática,2021,4,14.0,43,127,7,0
ING2021_236,Ingeniería Informática,2021,6,14.7,65,208,14,1
ING2021_237,Ingeniería Informática,2021,1,12.0,10,23,6,1
ING2021_238,Ingeniería Informática,2021,7,15.2,76,226,9,0
ING2021_239,Ingeniería Informática,2021,2,12.0,20,50,11,0
ING2021_240,Ingeniería Informática,2021,5,15.1,54,170,15,1
ING2021_241,Ingeniería Informática,2021,2,12.4,20,51,9,0
ING2021_242,Ingeniería Informática,2021,3,13.0,32,90,12,0
ING2021_243,Ingeniería Informática,2021,4,13.9,43,127,17,0
ING2021_244,Ingeniería Informática,2021,7,15.4,76,226,13,1
ING2021_245,Ingeniería Informática,2021,2,12.3,21,55,8,0
ING2021_246,Ingeniería Informática,2021,2,12.4,21,55,6,0
ING2021_247,Ingeniería Informática,2021,2,12.4,21,55,8,0
ING2021_248,Ingeniería Informática,2021,7,15.2,76,226,13,0
ING2021_249,Ingeniería Informática,2021,2,12.6,19,49,12,0
ING2021_250,Ingeniería Informática,2021,4,14.3,43,127,9,0
ING2021_251,Ingeniería Informática,2021,4,13.9,41,121,29,0
ING2021_252,Ingeniería Informática,2021,5,14.7,54,170,4,0
ING2021_253,Ingeniería Informática,2021,4,12.5,42,125,15,1
ING2021_254,Ingeniería Informática,2021,4,13.5,40,118,19,0
ING2021_255,Ingeniería Informática,2021,2,13.0,21,55,4,1
ING2021_256,Ingeniería Informática,2021,4,13.8,43,127,12,0
ING2021_257,Ingeniería Informática,2021,1,10.7,7,14,12,0
ING2021_258,Ingeniería Informática,2021,5,13.9,53,168,23,0
ING2021_259,Ingeniería Informática,2021,3,11.9,27,80,28,1
ING2021_260,Ingeniería Informática,2021,5,13.3,52,163,22,0
ING2021_261,Ingeniería Informática,2021,6,14.2,65,208,11,0
ING2021_262,Ingeniería Informática,2021,6,14.8,65,208,11,0
ING2021_263,Ingeniería Informática,2021,6,15.9,65,208,8,0
ING2021_264,Ingeniería Informática,2021,6,14.8,65,208,8,0
ING2021_265,Ingeniería Informática,2021,2,12.5,20,52,9,1
ING2021_266,Ingeniería Informática,2021,7,16.6,73,219,19,0
ING2021_267,Ingeniería Informática,2021,1,10.7,9,18,8,0
ING2021_268,Ingeniería Informática,2021,4,13.4,43,127,17,1
ING2021_269,Ingeniería Informática,2021,7,16.1,75,225,13,0
ING2021_270,Ingeniería Informática,2021,6,15.4,64,205,11,0
ING2021_271,Ingeniería Informática,2021,6,14.3,64,206,11,0
ING2021_272,Ingeniería Informática,2021,4,14.5,43,127,10,0
ING2021_273,Ingeniería Informática,2021,4,13.0,42,125,15,1
ING2021_274,Ingeniería Informática,2021,6,14.0,64,203,18,0
ING2021_275,Ingeniería Informática,2021,7,14.8,76,226,10,0
ING2021_276,Ingeniería Informática,2021,4,13.8,42,124,23,0
ING2021_277,Ingeniería Informática,2021,4,12.5,40,120,27,0
ING2021_278,Ingeniería Informática,2021,4,14.7,43,127,9,0
ING2021_279,Ingeniería Informática,2021,5,15.3,54,170,9,0
ING2021_280,Ingeniería Informática,2021,6,14.2,65,208,11,0
ING2021_281,Ingeniería Informática,2021,4,14.4,43,127,7,0
ING2021_282,Ingeniería Informática,2021,2,12.1,21,55,5,0
ING2021_283,Ingeniería Informática,2021,6,15.0,65,208,6,0
ING2021_284,Ingeniería Informática,2021,5,13.5,54,170,11,0
ING2021_285,Ingeniería Informática,2021,5,15.3,54,170,1,0
ING2021_286,Ingeniería Informática,2021,3,12.8,32,90,12,1
ING2021_287,Ingeniería Informática,2021,5,13.9,54,170,12,1
ING2021_288,Ingeniería Informática,2021,5,14.2,54,170,9,0
ING2021_289,Ingeniería Informática,2021,2,11.5,18,46,20,0
ING2021_290,Ingeniería Informática,2021,2,12.8,20,52,6,0
ING2021_291,Ingeniería Informática,2021,4,13.0,41,121,19,0
ING2021_292,Ingeniería Informática,2021,6,15.5,65,208,13,0
ING2021_293,Ingeniería Informática,2021,5,14.6,54,170,11,1
ING2021_294,Ingeniería Informática,2021,10,17.2,108,257,23,0
ING2021_295,Ingeniería Informática,2021,7,15.0,75,222,17,0
ING2021_296,Ingeniería Informática,2021,6,15.1,65,208,9,0
ING2021_297,Ingeniería Informática,2021,4,12.7,43,127,14,0
ING2021_298,Ingeniería Informática,2021,4,12.9,42,124,21,1
ING2021_299,Ingeniería Informática,2021,1,11.6,8,19,9,1
ING2021_300,Ingeniería Informática,2021,2,11.1,18,48,18,0
ING2021_301,Ingeniería Informática,2021,3,13.6,31,86,14,0
ING2021_302,Ingeniería Informática,2021,7,14.9,76,226,18,0
ING2021_303,Ingeniería Informática,2021,2,12.9,19,48,14,0
ING2021_304,Ingeniería Informática,2021,6,15.9,64,203,9,0
ING2021_305,Ingeniería Informática,2021,4,14.6,43,127,5,0
ING2021_306,Ingeniería Informática,2021,6,16.0,65,208,10,0
ING2021_307,Ingeniería Informática,2021,5,14.9,54,170,8,0
ING2021_308,Ingeniería Informática,2021,5,14.6,54,170,3,0
ING2021_309,Ingeniería Informática,2021,5,14.3,54,170,7,1
ING2021_310,Ingeniería Informática,2021,1,10.8,9,18,5,0
ING2021_311,Ingeniería Informática,2021,7,15.7,76,226,13,0
ING2021_312,Ingeniería Informática,2021,6,14.4,65,208,13,1
ING2021_313,Ingeniería Informática,2021,1,12.0,10,23,3,1
ING2021_314,Ingeniería Informática,2021,4,13.9,41,123,18,0
ING2021_315,Ingeniería Informática,2021,4,12.9,42,125,19,1
ING2021_316,Ingeniería Informática,2021,2,13.0,20,53,13,0
ING2021_317,Ingeniería Informática,2021,7,15.0,76,226,17,0
ING2021_318,Ingeniería Informática,2021,6,14.1,65,208,13,0
ING2021_319,Ingeniería Informática,2021,4,14.0,42,124,6,1
ING2021_320,Ingeniería Informática,2021,5,14.4,54,170,5,0
ING2021_321,Ingeniería Informática,2021,4,14.4,43,127,7,0
ING2021_322,Ingeniería Informática,2021,5,14.5,54,170,6,0
ING2021_323,Ingeniería Informática,2021,5,13.5,52,163,26,1
ING2021_324,Ingeniería Informática,2021,4,14.2,43,127,13,0
ING2021_325,Ingeniería Informática,2021,5,14.8,54,170,12,0
ING2021_326,Ingeniería Informática,2021,2,10.9,19,50,20,0
ING2021_327,Ingeniería Informática,2021,6,14.5,65,208,11,0
ING2021_328,Ingeniería Informática,2021,2,12.9,21,55,6,1
ING2021_329,Ingeniería Informática,2021,6,15.2,64,204,18,0
ING2021_330,Ingeniería Informática,2021,3,12.5,32,90,13,1
ING2021_331,Ingeniería Informática,2021,5,14.7,54,170,17,0
ING2021_332,Ingeniería Informática,2021,6,14.3,65,208,12,0
ING2021_333,Ingeniería Informática,2021,6,16.0,65,208,7,0
ING2021_334,Ingeniería Informática,2021,5,14.9,53,166,9,0
ING2021_335,Ingeniería Informática,2021,3,13.9,32,90,11,0
ING2021_336,Ingeniería Informática,2021,4,14.0,43,127,6,0
ING2021_337,Ingeniería Informática,2021,4,13.8,42,124,21,0
ING2021_338,Ingeniería Informática,2021,4,13.8,42,125,28,0
ING2021_339,Ingeniería Informática,2021,8,16.7,86,236,22,0
ING2021_340,Ingeniería Informática,2021,6,15.3,65,208,15,0
ING2021_341,Ingeniería Informática,2021,6,14.4,65,208,7,0
ING2021_342,Ingeniería Informática,2021,4,13.6,42,125,16,0
ING2021_343,Ingeniería Informática,2021,7,15.1,75,224,11,0
ING2021_344,Ingeniería Informática,2021,4,14.1,43,127,7,0
ING2021_345,Ingeniería Informática,2021,1,11.8,7,16,12,0
ING2021_346,Ingeniería Informática,2021,3,11.9,25,70,32,0
ING2021_347,Ingeniería Informática,2021,7,16.7,76,226,15,0
ING2021_348,Ingeniería Informática,2021,1,11.9,10,23,6,0
ING2021_349,Ingeniería Informática,2021,5,15.4,54,170,4,0
ING2021_350,Ingeniería Informática,2021,6,14.0,64,206,15,0
ING2021_351,Ingeniería Informática,2021,2,12.5,21,55,9,0
ING2021_352,Ingeniería Informática,2021,4,14.5,42,126,13,0
ING2021_353,Ingeniería Informática,2021,9,16.9,98,248,13,0
ING2021_354,Ingeniería Informática,2021,3,12.6,30,85,12,0
ING2021_355,Ingeniería Informática,2021,2,12.9,21,55,7,0
ING2021_356,Ingeniería Informática,2021,8,15.8,87,237,19,0
ING2021_357,Ingeniería Informática,2021,7,16.5,76,226,12,0
ING2021_358,Ingeniería Informática,2021,1,11.0,10,23,4,0
ING2021_359,Ingeniería Informática,2021,8,16.5,87,237,12,0
ING2021_360,Ingeniería Informática,2021,4,13.3,42,125,18,0
ING2021_361,Ingeniería Informática,2021,6,14.9,65,208,11,0
ING2021_362,Ingeniería Informática,2021,5,14.2,54,170,10,0
ING2021_363,Ingeniería Informática,2021,4,13.0,43,127,14,0
ING2021_364,Ingeniería Informática,2021,4,14.5,43,127,11,0
ING2021_365,Ingeniería Informática,2021,10,17.5,109,259,12,0
ING2021_366,Ingeniería Informática,2021,5,14.1,54,170,7,0
ING2021_367,Ingeniería Informática,2021,5,13.8,52,165,27,0
ING2021_368,Ingeniería Informática,2021,8,15.7,86,236,11,0
ING2021_369,Ingeniería Informática,2021,4,13.4,43,127,18,0
ING2021_370,Ingeniería Informática,2021,3,13.2,30,85,18,0
ING2021_371,Ingeniería Informática,2021,3,13.4,31,88,12,1
ING2021_372,Ingeniería Informática,2021,4,12.7,40,119,27,1
ING2021_373,Ingeniería Informática,2021,4,14.3,43,127,8,1
ING2021_374,Ingeniería Informática,2021,3,13.7,31,88,12,0
ING2021_375,Ingeniería Informática,2021,5,13.6,52,163,17,0
ING2021_376,Ingeniería Informática,2021,5,14.1,54,170,8,0
ING2021_377,Ingeniería Informática,2021,4,13.6,43,127,7,0
ING2021_378,Ingeniería Informática,2021,5,14.7,54,170,8,0
ING2021_379,Ingeniería Informática,2021,3,13.8,30,86,13,0
ING2021_380,Ingeniería Informática,2021,3,13.2,32,90,9,0
ING2021_381,Ingeniería Informática,2021,6,14.5,65,208,21,0
ING2021_382,Ingeniería Informática,2021,1,12.0,10,23,9,1
ING2021_383,Ingeniería Informática,2021,3,12.4,27,74,23,1
ING2021_384,Ingeniería Informática,2021,6,15.0,65,208,13,0
ING2021_385,Ingeniería Informática,2021,2,12.5,19,50,11,0
ING2021_386,Ingeniería Informática,2021,2,11.5,20,53,17,0
ING2021_387,Ingeniería Informática,2021,5,14.8,53,167,13,0
ING2021_388,Ingeniería Informática,2021,7,15.7,76,226,12,0
ING2021_389,Ingeniería Informática,2021,3,12.4,32,90,12,0
ING2021_390,Ingeniería Informática,2021,8,15.8,87,237,13,0
ING2021_391,Ingeniería Informática,2021,7,14.8,75,221,14,0
ING2021_392,Ingeniería Informática,2021,2,11.5,15,42,29,1
ING2021_393,Ingeniería Informática,2021,7,14.9,76,226,6,0
ING2021_394,Ingeniería Informática,2021,4,12.5,42,124,16,0
ING2021_395,Ingeniería Informática,2021,6,14.5,65,208,9,0
ING2021_396,Ingeniería Informática,2021,2,12.9,21,55,6,0
ING2021_397,Ingeniería Informática,2021,5,14.1,54,170,10,0
ING2021_398,Ingeniería Informática,2021,2,11.5,17,46,19,1
ING2021_399,Ingeniería Informática,2021,3,12.9,32,90,7,0
ING2021_400,Ingeniería Informática,2021,3,12.8,31,88,12,1
ING2021_401,Ingeniería Informática,2021,3,12.5,32,90,10,0
ING2021_402,Ingeniería Informática,2021,5,15.5,54,170,9,0
ING2021_403,Ingeniería Informática,2021,4,12.9,43,127,16,0
ING2021_404,Ingeniería Informática,2021,4,12.7,43,127,18,0
ING2021_405,Ingeniería Informática,2021,3,11.7,30,86,22,1
ING2021_406,Ingeniería Informática,2021,5,13.6,54,170,13,0
ING2021_407,Ingeniería Informática,2021,7,15.2,76,226,14,0
ING2021_408,Ingeniería Informática,2021,5,13.5,52,162,26,0
