ID,Carrera,Cohorte,Ciclo_ultimo,Promedio,Cursos_aprobados,Creditos_aprobados,Repitencias,Deserto
ING2021_133,Ingeniería Ambiental,2021,8,15.6,92,251,11,0
ING2021_134,Ingeniería Ambiental,2021,4,14.1,46,148,5,0
ING2021_135,Ingeniería Ambiental,2021,3,13.2,32,105,17,0
ING2021_136,Ingeniería Ambiental,2021,10,17.3,116,275,16,0
ING2021_137,Ingeniería Ambiental,2021,6,16.2,69,220,7,0
ING2021_138,Ingeniería Ambiental,2021,4,14.2,46,148,5,0
ING2021_139,Ingeniería Ambiental,2021,6,16.0,69,220,16,0
ING2021_140,Ingeniería Ambiental,2021,4,14.3,46,148,9,0
ING2021_141,Ingeniería Ambiental,2021,4,14.1,46,148,12,0
ING2021_142,Ingeniería Ambiental,2021,4,13.1,45,145,16,0
ING2021_143,Ingeniería Ambiental,2021,5,14.7,57,183,10,1
ING2021_144,Ingeniería Ambiental,2021,7,15.9,81,240,10,0
ING2021_145,Ingeniería Ambiental,2021,9,18.0,104,263,15,0
ING2021_146,Ingeniería Ambiental,2021,6,14.8,68,215,19,0
ING2021_147,Ingeniería Ambiental,2021,3,12.1,34,111,11,0
ING2021_148,Ingeniería Ambiental,2021,7,15.3,80,237,16,0
ING2021_149,Ingeniería Ambiental,2021,4,13.2,46,148,12,0
ING2021_150,Ingeniería Ambiental,2021,4,14.3,46,148,6,0
ING2021_151,Ingeniería Ambiental,2021,5,14.1,58,185,10,0
ING2021_152,Ingeniería Ambiental,2021,7,15.9,80,238,15,0
ING2021_153,Ingeniería Ambiental,2021,5,13.4,56,179,29,0
ING2021_154,Ingeniería Ambiental,2021,2,12.5,22,71,8,0
ING2021_155,Ingeniería Ambiental,2021,7,15.9,81,240,18,0
ING2021_156,Ingeniería Ambiental,2021,3,13.7,34,111,10,1
ING2021_157,Ingeniería Ambiental,2021,4,14.4,46,148,3,0
ING2021_158,Ingeniería Ambiental,2021,5,13.8,56,178,19,0
ING2021_159,Ingeniería Ambiental,2021,4,14.0,46,148,9,0
ING2021_160,Ingeniería Ambiental,2021,6,15.7,69,220,12,0
ING2021_161,Ingeniería Ambiental,2021,6,14.9,69,220,19,0
ING2021_162,Ingeniería Ambiental,2021,3,13.6,34,111,14,0
ING2021_163,Ingeniería Ambiental,2021,1,11.8,6,15,19,0
ING2021_164,Ingeniería Ambiental,2021,4,12.9,46,148,18,1
ING2021_165,Ingeniería Ambiental,2021,6,14.7,69,220,17,0
ING2021_166,Ingeniería Ambiental,2021,4,12.4,46,148,15,0
ING2021_167,Ingeniería Ambiental,2021,2,11.0,23,75,15,0
ING2021_168,Ingeniería Ambiental,2021,2,12.9,23,75,8,1
ING2021_169,Ingeniería Ambiental,2021,5,13.9,55,176,22,0
ING2021_170,Ingeniería Ambiental,2021,5,14.9,58,185,12,0
ING2021_171,Ingeniería Ambiental,2021,6,14.2,69,220,11,0
ING2021_172,Ingeniería Ambiental,2021,3,13.8,33,109,10,1
ING2021_173,Ingeniería Ambiental,2021,4,14.5,46,148,8,0
ING2021_174,Ingeniería Ambiental,2021,2,13.1,23,75,6,0
ING2021_175,Ingeniería Ambiental,2021,8,15.9,91,246,16,0
ING2021_176,Ingeniería Ambiental,2021,1,12.2,11,29,4,0
ING2021_177,Ingeniería Ambiental,2021,1,12.2,11,29,4,0
ING2021_178,Ingeniería Ambiental,2021,8,16.2,92,251,20,0
ING2021_179,Ingeniería Ambiental,2021,8,16.1,92,251,13,0
ING2021_180,Ingeniería Ambiental,2021,3,13.1,32,106,20,0
ING2021_181,Ingeniería Ambiental,2021,7,15.4,81,240,9,0
ING2021_182,Ingeniería Ambiental,2021,5,13.9,58,185,21,1
ING2021_183,Ingeniería Ambiental,2021,4,14.4,45,143,9,0
ING2021_184,Ingeniería Ambiental,2021,1,12.3,11,29,4,0
ING2021_185,Ingeniería Ambiental,2021,8,17.4,92,251,18,0
ING2021_186,Ingeniería Ambiental,2021,6,14.7,69,220,10,0
ING2021_187,Ingeniería Ambiental,2021,4,14.2,46,148,6,1
ING2021_188,Ingeniería Ambiental,2021,5,13.8,58,185,21,0
ING2021_189,Ingeniería Ambiental,2021,5,14.9,58,185,12,0
ING2021_190,Ingeniería Ambiental,2021,4,14.0,46,148,6,0
ING2021_191,Ingeniería Ambiental,2021,4,14.3,46,148,9,0
ING2021_192,Ingeniería Ambiental,2021,4,14.6,46,148,9,0
ING2021_193,Ingeniería Ambiental,2021,3,12.8,33,108,16,0
ING2021_194,Ingeniería Ambiental,2021,2,12.2,23,75,8,0
ING2021_195,Ingeniería Ambiental,2021,5,14.5,58,185,6,0
ING2021_196,Ingeniería Ambiental,2021,6,14.6,69,220,15,0
ING2021_197,Ingeniería Ambiental,2021,7,15.6,81,240,11,0
ING2021_198,Ingeniería Ambiental,2021,5,13.7,57,182,28,0
ING2021_199,Ingeniería Ambiental,2021,3,12.8,32,106,15,0
ING2021_200,Ingeniería Ambiental,2021,7,15.7,81,240,18,0
ING2021_201,Ingeniería Ambiental,2021,6,15.0,69,220,12,0
ING2021_202,Ingeniería Ambiental,2021,4,14.2,45,145,8,0
ING2021_203,Ingeniería Ambiental,2021,2,12.9,23,75,8,1
ING2021_204,Ingeniería Ambiental,2021,8,15.9,91,250,9,0
ING2021_205,Ingeniería Ambiental,2021,8,15.6,90,242,20,0
ING2021_206,Ingeniería Ambiental,2021,3,13.7,31,102,22,0
ING2021_207,Ingeniería Ambiental,2021,2,12.6,22,72,8,0
ING2021_208,Ingeniería Ambiental,2021,8,17.7,92,251,10,0
ING2021_209,Ingeniería Ambiental,2021,4,13.0,44,141,19,0
ING2021_210,Ingeniería Ambiental,2021,6,15.3,69,220,13,1
ING2021_211,Ingeniería Ambiental,2021,4,13.0,43,137,21,0
ING2021_212,Ingeniería Ambiental,2021,2,12.4,23,75,10,0
ING2021_213,Ingeniería Ambiental,2021,9,16.5,104,263,24,0
ING2021_214,Ingeniería Ambiental,2021,1,11.2,11,29,6,1
ING2021_215,Ingeniería Ambiental,2021,7,15.3,81,240,16,0
ING2021_216,Ingeniería Ambiental,2021,5,15.2,58,185,6,0
ING2021_217,Ingeniería Ambiental,2021,4,14.7,46,148,4,0
ING2021_218,Ingeniería Ambiental,2021,7,15.6,81,240,20,1
ING2021_219,Ingeniería Ambiental,2021,3,13.1,34,111,6,0
ING2021_220,Ingeniería Ambiental,2021,3,13.1,34,111,12,0
ING2021_221,Ingeniería Ambiental,2021,5,15.4,58,185,10,0
ING2021_222,Ingeniería Ambiental,2021,9,16.7,103,261,20,0
ING2021_223,Ingeniería Ambiental,2021,8,16.8,91,248,22,0
ING2021_224,Ingeniería Ambiental,2021,10,17.2,116,275,17,0
ING2021_225,Ingeniería Ambiental,2021,4,14.4,46,148,7,1
ING2021_226,Ingeniería Ambiental,2021,5,15.3,57,180,15,0
ING2021_227,Ingeniería Ambiental,2021,1,11.5,10,24,6,0
ING2021_228,Ingeniería Ambiental,2021,3,13.9,33,109,15,0
ING2021_229,Ingeniería Ambiental,2021,4,14.3,46,148,8,1
ING2021_230,Ingeniería Ambiental,2021,5,13.5,55,177,20,0
ING2021_231,Ingeniería Ambiental,2021,6,15.2,69,220,14,0
ING2021_232,Ingeniería Ambiental,2021,6,15.6,68,215,14,0
ING2021_233,Ingeniería Ambiental,2021,9,17.9,104,263,14,0
ING2021_234,Ingeniería Ambiental,2021,2,12.1,22,71,8,0
ING2021_235,Ingeniería Ambiental,2021,3,13.2,34,111,7,0
ING2021_236,Ingeniería Ambiental,2021,5,15.2,58,185,17,0
ING2021_237,Ingeniería Ambiental,2021,8,15.8,92,251,17,0
ING2021_238,Ingeniería Ambiental,2021,4,13.4,44,144,20,0
ING2021_239,Ingeniería Ambiental,2021,3,13.0,33,109,13,0
ING2021_240,Ingeniería Ambiental,2021,5,15.0,58,185,11,0
ING2021_241,Ingeniería Ambiental,2021,6,14.4,69,220,17,0
ING2021_242,Ingeniería Ambiental,2021,5,14.7,58,185,12,1
ING2021_243,Ingeniería Ambiental,2021,3,13.5,34,111,9,0
ING2021_244,Ingeniería Ambiental,2021,8,16.1,91,246,13,0
ING2021_245,Ingeniería Ambiental,2021,9,16.9,104,263,14,0
ING2021_246,Ingeniería Ambiental,2021,5,13.7,58,185,20,1
ING2021_247,Ingeniería Ambiental,2021,5,15.3,58,185,4,0
ING2021_248,Ingeniería Ambiental,2021,3,13.5,33,109,8,0
ING2021_249,Ingeniería Ambiental,2021,3,13.9,34,111,9,0
ING2021_250,Ingeniería Ambiental,2021,4,13.6,46,148,18,0
ING2021_251,Ingeniería Ambiental,2021,1,10.6,10,27,8,0
ING2021_252,Ingeniería Ambiental,2021,3,13.7,33,109,13,0
ING2021_253,Ingeniería Ambiental,2021,5,13.9,58,185,14,0
ING2021_254,Ingeniería Ambiental,2021,4,13.3,43,139,24,0
ING2021_255,Ingeniería Ambiental,2021,5,14.9,58,185,12,0
ING2021_256,Ingeniería Ambiental,2021,6,15.9,69,220,12,0
ING2021_257,Ingeniería Ambiental,2021,2,12.3,22,70,12,0
ING2021_258,Ingeniería Ambiental,2021,5,14.1,58,185,6,1
ING2021_259,Ingeniería Ambiental,2021,8,16.0,92,251,16,0
ING2021_260,Ingeniería Ambiental,2021,8,16.2,92,251,12,0
ING2021_261,Ingeniería Ambiental,2021,6,16.2,68,216,12,0
ING2021_262,Ingeniería Ambiental,2021,1,11.9,11,29,8,1
ING2021_263,Ingeniería Ambiental,2021,4,13.6,46,148,18,0
ING2021_264,Ingeniería Ambiental,2021,8,17.5,92,251,10,0
ING2021_265,Ingeniería Ambiental,2021,6,14.7,69,220,8,0
ING2021_266,Ingeniería Ambiental,2021,4,14.3,46,148,3,0
ING2021_267,Ingeniería Ambiental,2021,4,13.0,43,138,19,0
ING2021_268,Ingeniería Ambiental,2021,3,13.7,34,111,6,0
ING2021_269,Ingeniería Ambiental,2021,3,13.3,32,104,23,1
ING2021_270,Ingeniería Ambiental,2021,7,15.4,81,240,14,0
ING2021_271,Ingeniería Ambiental,2021,7,15.3,81,240,17,0
ING2021_272,Ingeniería Ambiental,2021,6,14.8,69,220,9,0
ING2021_273,Ingeniería Ambiental,2021,3,13.0,34,111,11,1
ING2021_274,Ingeniería Ambiental,2021,1,10.8,11,29,7,0
ING2021_275,Ingeniería Ambiental,2021,2,12.4,22,70,9,0
ING2021_276,Ingeniería Ambiental,2021,6,15.3,67,213,21,0
ING2021_277,Ingeniería Ambiental,2021,6,15.4,69,220,13,0
ING2021_278,Ingeniería Ambiental,2021,4,14.5,46,148,2,0
ING2021_279,Ingeniería Ambiental,2021,4,13.2,45,145,24,0
ING2021_280,Ingeniería Ambiental,2021,8,15.6,92,251,15,0
ING2021_281,Ingeniería Ambiental,2021,6,14.6,69,220,7,0
ING2021_282,Ingeniería Ambiental,2021,3,13.6,34,111,16,0
ING2021_283,Ingeniería Ambiental,2021,7,15.0,81,240,15,0
ING2021_284,Ingeniería Ambiental,2021,4,12.6,45,146,17,0
ING2021_285,Ingeniería Ambiental,2021,3,12.3,32,103,14,0
ING2021_286,Ingeniería Ambiental,2021,4,14.5,45,143,9,0
ING2021_287,Ingeniería Ambiental,2021,6,15.8,69,220,12,0
ING2021_288,Ingeniería Ambiental,2021,4,14.7,45,143,10,0
ING2021_289,Ingeniería Ambiental,2021,3,12.7,33,109,13,0
ING2021_290,Ingeniería Ambiental,2021,8,16.4,92,251,13,0
ING2021_291,Ingeniería Ambiental,2021,3,12.2,32,104,20,0
ING2021_292,Ingeniería Ambiental,2021,5,14.3,58,185,7,0
ING2021_293,Ingeniería Ambiental,2021,2,12.3,22,73,13,0
ING2021_294,Ingeniería Ambiental,2021,6,14.1,68,217,16,0
ING2021_295,Ingeniería Ambiental,2021,7,16.1,80,237,11,0
ING2021_296,Ingeniería Ambiental,2021,6,14.1,69,220,8,0
ING2021_297,Ingeniería Ambiental,2021,4,13.6,46,148,12,0
ING2021_298,Ingeniería Ambiental,2021,4,14.5,46,148,5,0
ING2021_299,Ingeniería Ambiental,2021,5,13.3,55,178,27,0
ING2021_300,Ingeniería Ambiental,2021,5,13.3,57,183,22,0
ING2021_301,Ingeniería Ambiental,2021,4,13.3,46,148,19,0
ING2021_302,Ingeniería Ambiental,2021,3,12.3,31,102,17,0
ING2021_303,Ingeniería Ambiental,2021,7,14.8,80,237,18,0
ING2021_304,Ingeniería Ambiental,2021,3,13.9,34,111,12,1
ING2021_305,Ingeniería Ambiental,2021,7,15.8,81,240,9,0
ING2021_306,Ingeniería Ambiental,2021,3,13.2,33,106,12,0
ING2021_307,Ingeniería Ambiental,2021,4,13.6,46,148,17,0
ING2021_308,Ingeniería Ambiental,2021,3,13.5,32,106,16,0
ING2021_309,Ingeniería Ambiental,2021,6,14.3,69,220,7,0
ING2021_310,Ingeniería Ambiental,2021,8,16.1,92,251,16,0
ING2021_311,Ingeniería Ambiental,2021,2,12.1,22,72,7,1
ING2021_312,Ingeniería Ambiental,2021,8,15.7,92,251,12,0
ING2021_313,Ingeniería Ambiental,2021,6,14.2,69,220,11,0
ING2021_314,Ingeniería Ambiental,2021,3,13.0,32,102,23,0
ING2021_315,Ingeniería Ambiental,2021,3,12.0,32,106,12,0
ING2021_316,Ingeniería Ambiental,2021,5,13.8,56,181,29,0
ING2021_317,Ingeniería Ambiental,2021,3,13.0,33,106,15,1
ING2021_318,Ingeniería Ambiental,2021,4,13.9,46,148,24,0
ING2021_319,Ingeniería Ambiental,2021,5,14.7,58,185,9,0
ING2021_320,Ingeniería Ambiental,2021,2,12.6,21,68,14,0
ING2021_321,Ingeniería Ambiental,2021,7,16.7,80,239,20,0
ING2021_322,Ingeniería Ambiental,2021,3,12.3,33,109,13,0
ING2021_323,Ingeniería Ambiental,2021,5,15.2,58,185,13,0
ING2021_324,Ingeniería Ambiental,2021,5,15.5,57,181,17,0
ING2021_325,Ingeniería Ambiental,2021,5,13.6,57,180,24,0
ING2021_326,Ingeniería Ambiental,2021,6,14.8,69,220,18,0
ING2021_327,Ingeniería Ambiental,2021,8,16.1,91,246,17,0
ING2021_328,Ingeniería Ambiental,2021,2,12.1,23,75,15,0
ING2021_329,Ingeniería Ambiental,2021,1,11.8,10,27,9,1
ING2021_330,Ingeniería Ambiental,2021,5,13.4,56,180,35,0
ING2021_331,Ingeniería Ambiental,2021,5,14.1,58,185,11,1
ING2021_332,Ingeniería Ambiental,2021,2,12.7,22,73,10,0
ING2021_333,Ingeniería Ambiental,2021,6,16.4,69,220,8,0
ING2021_334,Ingeniería Ambiental,2021,5,14.9,58,185,10,0
ING2021_335,Ingeniería Ambiental,2021,3,13.7,32,103,12,0
ING2021_336,Ingeniería Ambiental,2021,2,12.8,23,75,7,0
ING2021_337,Ingeniería Ambiental,2021,2,12.9,23,75,5,0
ING2021_338,Ingeniería Ambiental,2021,8,17.4,92,251,20,0
ING2021_339,Ingeniería Ambiental,2021,4,13.0,45,143,20,1
ING2021_340,Ingeniería Ambiental,2021,3,13.1,33,108,14,0
ING2021_341,Ingeniería Ambiental,2021,2,12.3,23,75,12,0
ING2021_342,Ingeniería Ambiental,2021,10,17.9,116,275,7,0
ING2021_343,Ingeniería Ambiental,2021,4,14.0,45,145,13,0
ING2021_344,Ingeniería Ambiental,2021,7,17.0,81,240,10,0
ING2021_345,Ingeniería Ambiental,2021,3,13.4,32,107,13,1
ING2021_346,Ingeniería Ambiental,2021,2,10.9,20,69,23,0
ING2021_347,Ingeniería Ambiental,2021,3,12.5,33,106,15,1
ING2021_348,Ingeniería Ambiental,2021,8,16.8,90,247,22,0
ING2021_349,Ingeniería Ambiental,2021,2,12.1,22,70,10,0
ING2021_350,Ingeniería Ambiental,2021,6,14.3,69,220,13,0
ING2021_351,Ingeniería Ambiental,2021,5,14.4,58,185,5,0
ING2021_352,Ingeniería Ambiental,2021,2,11.5,22,73,11,0
ING2021_353,Ingeniería Ambiental,2021,4,13.5,46,148,13,1
ING2021_354,Ingeniería Ambiental,2021,2,13.0,23,75,8,0
ING2021_355,Ingeniería Ambiental,2021,1,11.3,9,24,13,0
ING2021_356,Ingeniería Ambiental,2021,9,16.5,103,261,28,0
ING2021_357,Ingeniería Ambiental,2021,6,14.6,69,220,10,0
ING2021_358,Ingeniería Ambiental,2021,6,15.3,69,220,15,0
ING2021_359,Ingeniería Ambiental,2021,6,14.4,68,218,12,0
ING2021_360,Ingeniería Ambiental,2021,3,13.1,34,111,13,0
ING2021_361,Ingeniería Ambiental,2021,3,12.5,33,108,15,1
ING2021_362,Ingeniería Ambiental,2021,5,13.8,56,175,30,0
ING2021_363,Ingeniería Ambiental,2021,2,12.6,23,75,8,0
ING2021_364,Ingeniería Ambiental,2021,2,10.9,21,71,24,1
ING2021_365,Ingeniería Ambiental,2021,1,11.6,10,27,7,1
ING2021_366,Ingeniería Ambiental,2021,3,13.4,33,108,15,0
ING2021_367,Ingeniería Ambiental,2021,4,13.4,44,142,18,0
ING2021_368,Ingeniería Ambiental,2021,3,12.9,33,109,10,0
ING2021_369,Ingeniería Ambiental,2021,6,15.2,69,220,11,0
ING2021_370,Ingeniería Ambiental,2021,7,16.7,81,240,13,0
ING2021_371,Ingeniería Ambiental,2021,8,15.6,92,251,14,0
ING2021_372,Ingeniería Ambiental,2021,5,14.0,58,185,5,0
ING2021_373,Ingeniería Ambiental,2021,2,12.9,23,75,12,1
ING2021_374,Ingeniería Ambiental,2021,1,11.7,6,13,18,0
ING2021_375,Ingeniería Ambiental,2021,6,14.6,68,217,12,0
ING2021_376,Ingeniería Ambiental,2021,6,14.9,69,220,15,0
ING2021_377,Ingeniería Ambiental,2021,3,12.6,34,111,15,0
ING2021_378,Ingeniería Ambiental,2021,6,15.1,69,220,17,0
ING2021_379,Ingeniería Ambiental,2021,2,11.7,20,63,19,0
ING2021_380,Ingeniería Ambiental,2021,4,12.4,45,143,20,1
ING2021_381,Ingeniería Ambiental,2021,6,15.0,69,220,10,0
ING2021_382,Ingeniería Ambiental,2021,3,12.8,31,99,22,0
ING2021_383,Ingeniería Ambiental,2021,1,11.1,11,29,4,0
ING2021_384,Ingeniería Ambiental,2021,3,13.9,34,111,12,0
ING2021_385,Ingeniería Ambiental,2021,3,13.8,33,106,13,0
